Reference ID,Language,Pic Map Name,Full Path,Hash Value
524,Slovak,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 1,2,3.png",5497818e9824c40124eb5ac25cefdee9
525,Slovak,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 1,2.png",3a53ba22c6393cd385ded87f3960ff5f
526,Slovak,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 1,3.png",034171339b69842322e641991fee0e11
527,Slovak,StrapWire1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 1.png,082ebac8d2995596d6ef7127baac6baa
528,Slovak,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 2,3.png",733059650876c59c5d802f32dc5654cd
529,Slovak,StrapWire2,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 2.png,9cd77da65ea67d2002332cc506937b84
530,Slovak,StrapWire3,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Strap & Wire 3.png,3083ba2d3cce9ed2db2d5cbee645e4fe
531,Slovak,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Success Battery Rec.png,3a912bd101d77ec1f1851de1acf6b0bc
532,Slovak,SuccessScreen34,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Success Screen – 34.png,b90d916abfeb17e290d9c5f355361c9b
533,Slovak,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Success Screen – button.png,eb1b524337d700cceac2625fab2e275b
534,Slovak,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Transition Screen.png,52785a880b48a815918f69a76b055850
535,Slovak,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\UI Installation.png,adab11c3cf9d3a8b270dc0ee5832b034
536,Slovak,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Update Screen.png,f0adf3c291fc3f602d2607858d451285
537,Slovak,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Wire Interrogation.png,8c47be27986e344c417c43879d91979f
538,Slovak,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Wire Selection.png,66891e460390e46e77e5722817b15d91
539,Spanish,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – L,R,T.png",2ff5549e3523ee5510829ee846e20f14
540,Spanish,"AdjustContactL,R","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – L,R.png",afd8d25a243d87b6cd93055502149823
541,Spanish,"AdjustContactL,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – L,T.png",c3708f00ab6b1c65ecc605be9f3047ff
542,Spanish,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – L.png,d98f7da6fb028dc5c4fba1dafb567b23
543,Spanish,"AdjustContactR,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – R,T.png",0dcddeca686bc70bc308287f50e05eab
544,Spanish,AdjustContactR,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact – R.png,3513b6efb10410647692ca829aeccb35
545,Spanish,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Adjust Contact.png,d9bacab655f8cddd55f7b20bb882c385
546,Spanish,Calibration16,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Calibration – 16.png,e402cbaff92414ce145d3ce1b020be0c
547,Spanish,Calibration,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Calibration.png,dbf16e69a559eb5c87806cba1754ca2a
548,Spanish,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Cellular.png,01c060e3106d4194a0da82379e75a7f8
549,Spanish,ChooseLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Choose Language.png,c08c74f3ff3c59b9338e3ce089411b4a
550,Spanish,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Data Transmission.png,476c84fd7a24242b3b4a78718c2142db
551,Spanish,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Error Screen – disabled1 reference.png,f77c5150efcb0eba0f8bab3931282983
552,Spanish,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Error Screen – enabled.png,7d9036022f0c08f6ad02249db797b098
553,Spanish,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Hand-Held Selection.png,de3f39eb31cf19d0c24135a2949d0bc0
554,Spanish,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Information Sent.png,e00880e30e87d4afe21174e4d6398e23
555,Spanish,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Interrogation.png,3958a7bb11458adce677a5319dc85b24
556,Spanish,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
557,Spanish,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
558,Spanish,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
559,Spanish,Language220,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 220.png,9e979c05c281ad600459fd0ca5e6fe3f
560,Spanish,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
561,Spanish,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 222.png,93fde668a51ff542a707471ff840c813
562,Spanish,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 223.png,e972affccfd34211d5a14ff458bdf251
563,Spanish,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
564,Spanish,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Loading Screen - English.png,8af545d67e81a198a8d7a2e412cf3db8
565,Spanish,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Low Battery.png,809a62bd21124813e8f94c8f1a93b3b2
566,Spanish,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Power.png,ac059723a9b18971b5a7c59570a7089b
567,Spanish,ProfileDownload,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Profile Download.png,9fe807de29674734f6aec10022229152
568,Spanish,SelectedLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Selected Language.png,db0e47372012db8d2eed470a1ffe4b03
569,Spanish,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Selection.png,4a6a55808d4b6a14fce4ac85e0b27437
570,Spanish,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Shut Down Transition_OUS.pdf,b8ab426b89115172594ac276f07e3c7e
571,Spanish,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Shut Down Transition_OUS.png,f191f4912e493b595483257b3770e717
572,Spanish,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Start - Session.png,48616e87fe76deb5fb9a46709392e6a6
573,Spanish,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Start - Setup.png,f5deaff75c76f36cbb5d0d96ae833e08
574,Spanish,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Start Disabled-1.png,1b72c159a3e9122d6bcaea8db51c44a7
575,Spanish,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Start Disabled.png,ca25246c80c7faaf170ee1a3452c9039
576,Spanish,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 1,2,3.png",07e5625b41fd961af862584e2423f5e2
577,Spanish,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 1,2.png",2aad2e2492e0d79bd38bf7a825b084c9
578,Spanish,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 1,3.png",c54278a0efcfd4b728621ba1a5a3b0c7
579,Spanish,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 2,3.png",662bb830945db2f95bb5523bac2a1071
580,Spanish,StrapWire7,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 7.png,238fb726ccf743df790ac22c39d932dc
581,Spanish,StrapWire8,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 8.png,5b83c53e121476fddf2c27ef9732f6b8
582,Spanish,StrapWire9,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Strap & Wire 9.png,7983af9a69fe1fbaa84ab62b9c7c216f
583,Spanish,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Success Battery Rec.png,3343b42128b33aebc7f7a3949179da20
584,Spanish,SuccessScreen36,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Success Screen – 36.png,6cb2f19bae41d4cb45d81969bdbbe40a
585,Spanish,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Success Screen – button.png,1098b0a0b63f07f55c0ec80c3261fd08
586,Spanish,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Transition Screen.png,72c4f59da45a753ebb9310fe9749ac20
587,Spanish,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\UI Installation.png,fc621f5b917ae977afe3fe1d4d68d161
588,Spanish,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Update Screen.png,a46ebc82f6c2d421d6b7372bc74bd1af
589,Spanish,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Wire Interrogation.png,83f079daad5ae94c87efb6efbb8303f7
590,Spanish,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Spanish\Wire Selection.png,91de2b099ff7df2254a0ab530c2980ad
591,Swedish,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Adjust Contact – L,R,T.png",7d9ff45ec1247b29b6f055fa4cc253a6
592,Swedish,"AdjustContactL,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Adjust Contact – L,T.png",697cb848d7ef4122f6f35fe47c5a077c
593,Swedish,AdjustContactR,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Adjust Contact – R.png,ffca99a4bef471d14c423efb655136ce
594,Swedish,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Adjust Contact.png,67c28c9aa09fc978ca7f0d5036b8560b
595,Swedish,Calibration,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Calibration.png,b2bcfce7d4d2a53a58b77416849e439a
596,Swedish,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Cellular.png,e7ad08136a5a2db37d63d11f67c2678e
597,Swedish,ChooseLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Choose Language.png,8a49e1c9b570dd0bbf38469e00970288
598,Swedish,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Data Transmission.png,c2e7f685a473b0aeb61224cbe7a6fdd8
599,Swedish,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Error Screen – disabled1 reference.png,7a05af36d18ed1d08809c81d6a5c1948
600,Swedish,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Error Screen – enabled.png,385ca86fe583b8b9c8d1ad0fca1e391e
601,Swedish,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Information Sent.png,0025c67d25fedd4b353c755018921269
602,Swedish,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Interrogation.png,bb013a461e9ef3a4df456a991f6a0242
603,Swedish,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
604,Swedish,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
605,Swedish,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
606,Swedish,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
607,Swedish,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 222.png,93fde668a51ff542a707471ff840c813
608,Swedish,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 223.png,e972affccfd34211d5a14ff458bdf251
609,Swedish,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
610,Swedish,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Loading Screen - English.png,1665ab3ab44375fc12d3d502498570f5
611,Swedish,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Low Battery.png,a00b90faff6b28a5fbc899647449d515
612,Swedish,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Power.png,365beafd4081442fe22ef4d5d9a949e5
613,Swedish,ProfileDownload,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Profile Download.png,be3ed3fcce1aea7d866e9721fc15ec2c
614,Swedish,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Selection.png,30bc8190926eec2bc2949b14dfb37f08
615,Swedish,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Shut Down Transition_OUS.png,6178365027197f55ef387c8f91f32d2a
616,Swedish,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Start - Session.png,2fa4978131e6b62348a3c308f4ea4440
617,Swedish,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 1,2,3.png",04645992430771a6536f27bc482864cc
618,Swedish,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 1,2.png",c8c7f79522a14bcd68497d8959305b9c
619,Swedish,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 2,3.png",d6a5a4418b149089c6f70b995f061789
620,Swedish,StrapWire7,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 7.png,3f378a5a4ce841e6e00e71e604e23582
621,Swedish,StrapWire8,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 8.png,23d4196eb257c14f638e838349f3f8a4
622,Swedish,StrapWire9,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Strap & Wire 9.png,5881587f90a1d89e9ce33d4ab667082c
623,Swedish,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Success Battery Rec.png,fac037ea135a123185a4dddc53904d96
624,Swedish,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\UI Installation.png,3f5ac32a3359c8cc5927a62d78da7e58
625,Swedish,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Update Screen.png,3578025e507f30a24d59bb059b2855bc
626,Swedish,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Swedish\Wire Selection.png,0b27f600830e24400bf29ec8c1377da8
